contractName,time,averagePrice,minPrice,maxPrice,mcp,lastPrice,total,volume,bestBuyPrice,bestSellPrice
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.3
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.4,3469.1
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.5,3469.1
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082221,2025-08-22 21:00:00.000,3443.31,3420.8,3470.9,3400.0,3450,3162678.5,9185,3450,3469.9
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.5,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.38,3400,3470,3400.0,3470,4523927.9,13119,3470,3479.9
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.5,3469.1
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082219,2025-08-22 19:00:00.000,3448.38,3400,3470,3400.0,3470,4523927.9,13119,3470,3480
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.5,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.38,3400,3470,3400.0,3470,4523927.9,13119,3470,3480
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.6,3469.1
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460.1,3480
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.6,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460.1,3480
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460.1,3480
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.6,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460.1,3479.9
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460.1,3479.4
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.6,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.7,3469.1
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.7,3469.1
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.7,3469.1
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.5
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.5
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.8,3469.1
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.8,3469.1
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.8,3469.1
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.8,3469.1
PH25082221,2025-08-22 21:00:00.000,3443.31,3420.8,3470.9,3400.0,3450,3162678.5,9185,3450,3469.9
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.9,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.3
PH25082223,2025-08-22 23:00:00.000,3421.2,3324.2,3449.8,3400.0,3425,1175183.52,3435,3400.1,3425
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082221,2025-08-22 21:00:00.000,3443.31,3420.8,3470.9,3400.0,3450,3162678.5,9185,3450,3469.9
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.8,3469.1
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3461.0,3469.1
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082218,2025-08-22 18:00:00.000,3448.93,3403.4,3479.6,3400.0,3459.2,5248929.3,15219,3459,3459.6
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3461.0,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082222,2025-08-22 22:00:00.000,3442.83,3417.9,3460,3400.0,3440,2400686.03,6973,3425,3440
PH25082223,2025-08-22 23:00:00.000,3421.2,3324.2,3449.8,3400.0,3425,1175183.52,3435,3400.1,3425
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3460.9,3469.1
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3461.1,3469.1
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082219,2025-08-22 19:00:00.000,3448.54,3400,3470,3400.0,3470,4557586.9,13216,3460,3479.4
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3461.1,3469.1
PH25082220,2025-08-22 20:00:00.000,3444.57,3421.4,3473.1,3400.0,3463.2,3221704.83,9353,3461.1,3469.1
